temp,max_temp,wind_speed,cloudcover,precip,humidity,class
62.64125,97.53999999999999,60.58125,148.99,143.69,141.555,145.14,1
88.89125,74.07,72.01125,128.82999999999998,160.68,142.075,128.07999999999998,1
77.71125,73.53,82.33125,126.1,152.87,114.565,156.52,1
64.17125,91.6,64.19125,126.5,148.14000000000001,118.725,132.8,1
86.71125,68.11,67.45125,142.26,158.98000000000002,114.555,138.21,1
85.22125,96.55000000000001,63.23125,119.38,164.67000000000002,139.79500000000002,160.34,1
68.09125,81.91,61.51125,141.5,162.0,133.765,127.14,1
75.54124999999999,94.94,73.82125,119.91,158.69,137.415,137.01,1
89.21125,90.78999999999999,77.35125000000001,124.93,139.86,136.055,140.92000000000002,1
67.85125,93.25999999999999,58.90125,132.07,163.5,137.885,131.44,1
87.68125,93.63,69.53125,138.99,155.46,115.745,156.66,1
68.60125,65.71000000000001,51.23125,123.57,134.29000000000002,127.805,144.47,1
63.09125,85.19,75.52125000000001,143.87,140.93,133.335,138.8,1
24.78125,31.2,17.818750000000005,79.8125,103.0,79.125,100.0,1
70.63125,86.2,53.27875,114.8125,167.45,113.775,150.49,1
89.34125,82.21,55.06875000000001,144.35250000000002,150.92000000000002,119.045,147.63,1
87.29124999999999,75.96,76.22875,117.0625,151.13,132.595,158.96,1
71.88125,90.81,52.24875,129.3225,149.59,142.29500000000002,136.96,1
79.59125,90.44,71.50875,142.8025,136.82999999999998,127.175,148.09,1
69.39125,91.63,61.258750000000006,114.3925,156.79,128.305,149.28,1
65.13125,90.42999999999999,64.04875,115.1225,168.15,124.785,133.94,1
72.96125,65.71,78.31875000000001,121.4425,136.89,116.575,142.78,1
87.77125000000001,68.51,60.81875000000001,119.1925,168.14,121.505,133.9,1
67.71125,65.04,65.50875,141.3725,157.82,128.355,161.99,1
86.87125,91.75,61.91875,123.8125,165.82999999999998,144.89499999999998,152.26,1
82.75125,77.2,81.79875,134.8225,143.16,137.075,148.71,1
63.52125,85.63,78.09875000000001,126.3825,164.46,129.985,141.47,1
68.75125,94.42999999999999,65.48875000000001,135.7825,154.35,129.525,139.36,1
72.95125,67.86,68.36875,141.4425,159.32,113.785,149.17000000000002,1
74.99125000000001,72.73,78.06875000000001,135.8025,162.41,118.36500000000001,150.97,1
80.93125,67.97,82.72875,133.5525,162.6,113.745,151.59,1
65.76124999999999,77.99,77.04875,139.2025,149.04,127.485,135.66,1
79.95125,93.26,52.26875000000001,141.1725,154.2,136.885,148.03,1
27.3375,30.9,21.162499999999994,86.375,307.5,84.875,100.0,1
82.2375,65.88,85.96249999999999,128.255,358.52,124.025,163.31,1
91.70750000000001,81.25999999999999,78.5825,152.58499999999998,351.11,145.995,158.87,1
70.7475,90.18,68.98249999999999,130.085,370.0,150.83499999999998,138.94,1
84.17750000000001,71.05,74.42249999999999,122.275,369.58,119.475,159.56,1
72.69749999999999,91.74000000000001,66.32249999999999,143.515,352.83,147.355,159.43,1
66.7475,85.03999999999999,76.5325,135.415,352.71,150.675,161.85,1
93.47749999999999,80.35,80.2825,137.175,366.64,118.91499999999999,136.07999999999998,1
84.7475,64.52,56.552499999999995,140.785,370.0,138.005,136.22,1
87.42750000000001,77.44999999999999,59.512499999999996,128.345,369.09000000000003,135.365,155.93,1
77.5175,73.12,79.10249999999999,129.715,348.51,140.425,134.07999999999998,1
73.41749999999999,93.47999999999999,58.2225,150.965,371.45,150.715,135.69,1
77.0775,83.53999999999999,79.5225,124.155,354.52,138.845,156.62,1
87.5675,92.49000000000001,67.2825,120.005,357.6,145.885,145.36,1
79.92750000000001,84.02,86.8825,123.735,363.11,132.375,146.89,1
72.8275,78.55,57.74249999999999,136.605,345.51,131.945,163.41,1
86.5075,68.96000000000001,56.63249999999999,146.845,345.53,144.79500000000002,135.96,1
81.42750000000001,76.5,66.3725,143.345,350.92,125.925,154.89,1
66.5375,84.44,69.0025,138.765,370.53,145.615,141.7,1
72.6575,82.28999999999999,70.07249999999999,132.315,355.63,149.445,162.51,1
25.5875,33.6,19.724999999999998,87.3125,133.9,78.4375,93.75,1
79.0075,95.15,79.645,135.2225,174.13,135.3375,147.87,1
67.2675,96.65,54.94499999999999,136.2025,170.57,117.2775,142.87,1
72.6575,82.05000000000001,62.02499999999999,152.3425,185.56,125.8075,135.52,1
75.7875,77.1,77.185,130.7025,173.99,114.8675,132.2,1
76.2075,87.47,62.66499999999999,144.4725,200.42000000000002,144.6875,153.82999999999998,1
84.8675,79.03999999999999,64.855,137.98250000000002,173.68,112.4875,149.79,1
72.2475,100.12,83.365,130.7625,190.4,132.3675,152.09,1
77.1075,76.44,58.965,149.8325,175.82,139.3975,135.74,1
62.707499999999996,97.52000000000001,67.375,133.0925,171.48000000000002,120.2775,157.14,1
84.1075,89.11,66.91499999999999,127.79249999999999,199.5,121.0175,133.2,1
65.7075,97.66,76.965,126.5125,175.83,140.7575,138.47,1
66.3375,86.52000000000001,61.614999999999995,153.8125,168.09,141.0275,149.1,1
60.4375,75.62,79.825,127.1825,179.68,125.72749999999999,131.67000000000002,1
82.5375,95.33,63.035,144.8525,180.18,138.8475,128.24,1
73.0075,70.46000000000001,64.675,130.0725,183.06,119.5575,131.68,1
62.5875,77.94,69.005,148.8125,186.05,132.2175,147.95,1
66.8375,100.12,65.865,129.6725,194.72,119.14750000000001,150.56,1
62.957499999999996,93.32,80.875,145.3325,185.08,122.20750000000001,134.06,1
76.4375,93.25999999999999,62.834999999999994,143.7825,173.32,117.70750000000001,156.42000000000002,1
23.9875,30.4,22.61875,98.375,101.6,86.25,100.0,1
77.5175,81.11,64.89875,150.385,145.56,133.61,159.1,1
73.7775,89.65,68.92875000000001,143.915,137.91,130.26,143.03,1
68.6675,91.66,82.76875,155.015,146.43,145.48,156.72,1
89.2375,67.09,83.85875,137.405,163.07,146.65,147.32,1
85.8275,74.44,56.64875,139.365,142.75,124.19,159.45,1
77.5275,87.32,88.95875000000001,163.04500000000002,134.95999999999998,139.51,137.1,1
65.9875,92.62,71.64875,153.255,149.92,136.94,158.34,1
80.3875,92.37,60.278749999999995,138.015,158.47,140.59,139.64,1
59.4975,91.55,68.89875,142.335,151.99,140.67000000000002,139.44,1
82.75750000000001,83.47999999999999,89.15875,134.625,155.01,131.19,166.20999999999998,1
78.3575,92.14,68.16874999999999,138.165,161.0,130.94,165.48000000000002,1
75.2675,75.38,60.29875,163.505,138.3,140.18,144.42000000000002,1
80.1475,70.09,84.00874999999999,148.725,150.84,140.34,160.32,1
62.86750000000001,84.92,81.60875,152.895,136.82999999999998,150.31,161.8,1
75.2475,92.75999999999999,57.78875,163.715,164.01,143.15,135.47,1
74.0175,78.92,81.50874999999999,158.195,159.3,128.41,135.84,1
78.8075,91.24000000000001,86.45875000000001,141.45499999999998,137.54,131.38,141.79,1
83.6875,70.66,60.12875,135.345,164.60999999999999,121.88,155.01,1
64.2275,74.75,64.04875,142.895,166.17,127.64,140.7,1
24.30625,30.2,23.106249999999996,98.25,106.4,83.625,100.0,1
84.28625,89.78,88.99625,138.56,154.23000000000002,144.465,136.25,1
69.94624999999999,74.84,61.866249999999994,164.81,168.56,140.515,161.78,1
75.68625,85.86,80.96625,142.07999999999998,148.51,128.275,135.31,1
63.37625,86.08,69.68625,131.99,158.14000000000001,129.645,136.3,1
79.19624999999999,74.92999999999999,57.746249999999996,158.92000000000002,144.08,147.015,163.74,1
74.04625,86.6,66.59625,150.13,162.53,124.795,149.7,1
73.22625,77.7,68.09625,136.8,151.08,118.435,134.71,1
73.17625,81.83,65.17625,157.06,167.8,147.805,152.13,1
79.06625,84.48,81.95625,134.84,158.60000000000002,133.785,151.69,1
86.34625,86.84,68.44624999999999,131.92000000000002,166.34,122.055,134.57999999999998,1
63.09625,80.62,65.17625,135.7,157.5,120.64500000000001,161.15,1
64.03625,72.53,62.69625,162.16,139.78,142.605,141.1,1
75.31625,79.16,58.87625,152.8,143.91,135.595,148.8,1
86.51625,80.56,87.53625,152.92000000000002,141.88,144.845,150.59,1
85.58625,86.1,57.15624999999999,159.93,157.69,145.145,162.36,1
61.90625,86.44,69.97625,147.43,168.57,118.955,160.71,1
80.45625,89.88,87.43625,156.74,164.55,144.495,163.86,1
63.286249999999995,68.38,78.51624999999999,135.22,156.06,149.275,139.38,1
69.81625,68.84,66.11625,135.03,141.87,118.755,135.38,1
24.037499999999998,29.9,21.04375,94.8125,114.20000000000002,88.1875,100.0,1
88.4075,66.46000000000001,83.03375,159.8225,150.79000000000002,141.9375,134.79,1
88.19749999999999,80.82,66.59375,153.0425,156.5,145.4075,164.82999999999998,1
64.7775,72.97,86.41375000000001,152.3125,171.5,135.4275,143.27,1
68.9075,74.82,54.73375,130.6525,153.52,123.4075,151.8,1
82.8875,67.0,85.20375,139.0125,150.34000000000003,154.4275,165.63,1
59.7175,94.03999999999999,66.65375,151.0025,168.94000000000003,153.97750000000002,145.8,1
72.6675,77.46000000000001,65.88375,161.39249999999998,159.65000000000003,123.6875,141.35,1
89.1475,81.57,62.00375,134.7825,175.88000000000002,140.9775,162.21,1
87.3275,64.58,55.103750000000005,147.2825,159.19000000000003,151.2075,133.56,1
87.9075,95.59,66.11375,138.7725,177.44000000000003,126.0475,162.05,1
78.1075,79.09,80.09375,135.3225,173.82000000000002,122.20750000000001,139.56,1
83.86749999999999,82.72,81.30375,147.0325,155.78000000000003,125.42750000000001,161.25,1
64.44749999999999,85.69999999999999,60.12375,128.9625,156.64000000000001,132.6675,162.26,1
80.1475,73.92,64.49375,130.7425,156.25,145.6775,134.02,1
64.83749999999999,69.53999999999999,58.91374999999999,134.9925,152.29000000000002,122.19749999999999,140.79,1
59.8875,96.52000000000001,79.01375,137.0125,167.25,130.4375,158.59,1
60.2775,88.72999999999999,78.53375,140.6025,164.39000000000001,124.22749999999999,160.02,1
60.2375,95.69999999999999,74.70375,137.4525,157.83,136.6775,159.29,1
78.7975,66.84,81.61375,148.9025,175.34000000000003,133.4175,149.43,1
25.462500000000002,29.6,17.681249999999995,99.625,540.3,92.1875,100.0,1
63.3625,67.88,61.661249999999995,149.315,583.39,145.2075,134.13,1
86.3725,69.30000000000001,67.49125,139.29500000000002,603.68,157.9475,158.49,1
73.5025,90.13,66.27125,144.445,598.66,140.3275,149.28,1
68.2225,79.97,74.68124999999999,143.065,576.87,149.6275,152.17000000000002,1
89.9625,91.65,78.17125,164.945,578.7299999999999,144.2275,155.94,1
75.5825,83.7,65.36125,161.355,592.4,141.2275,152.99,1
72.0025,94.69999999999999,62.09124999999999,161.225,603.0799999999999,150.0975,160.55,1
67.27250000000001,70.83,71.58125,142.785,583.28,153.01749999999998,163.8,1
91.05250000000001,78.38,76.79124999999999,165.58499999999998,593.76,147.7975,144.51,1
80.8425,64.95,73.63125,145.355,582.4799999999999,128.3075,165.01999999999998,1
76.7025,92.75,80.32124999999999,138.325,588.37,134.7775,146.06,1
59.27250000000001,67.84,63.11125,132.995,596.43,129.7375,137.85,1
90.0925,70.63,77.43124999999999,142.355,581.01,131.5375,145.48,1
82.5325,80.95,77.15124999999999,135.645,584.01,140.6575,164.45,1
66.1925,77.39,70.33125,133.075,584.77,138.5675,162.09,1
85.5025,90.6,77.69125,155.725,577.2199999999999,132.8175,160.98,1
71.1725,84.86,64.33125,153.605,583.29,137.7375,156.51,1
70.2525,63.550000000000004,63.40124999999999,139.145,602.91,129.5475,156.34,1
83.6425,86.4,69.15124999999999,162.805,606.17,142.5075,157.4,1
22.768749999999997,28.5,18.7375,99.0625,223.9,86.0,100.0,1
68.51875,64.75999999999999,78.1475,138.98250000000002,266.2,150.2,143.05,1
71.91874999999999,84.93,55.427499999999995,135.2125,262.28000000000003,128.65,144.65,1
58.25875,73.19,64.5975,136.1825,278.86,132.12,165.48000000000002,1
88.47874999999999,92.46000000000001,64.9375,136.1025,286.63,150.05,164.91,1
83.27875,89.25999999999999,71.9475,164.1325,271.2,148.97,166.12,1
68.84875,87.62,52.5775,141.3825,289.67,143.41,160.66,1
64.62875,83.53999999999999,70.4375,165.27249999999998,278.24,129.57,142.74,1
82.45875,91.53,72.3075,144.9925,267.34000000000003,142.34,165.98000000000002,1
73.11875,73.42,56.4375,134.73250000000002,283.81,152.51,153.13,1
72.43875,89.52000000000001,66.3675,155.1825,279.56,152.59,166.26999999999998,1
62.058749999999996,84.41,68.3875,149.7525,269.58,133.69,150.8,1
61.808749999999996,91.47999999999999,54.75750000000001,144.6325,271.98,124.63,146.6,1
60.19875,80.39,54.917500000000004,137.23250000000002,286.37,127.36,166.26,1
57.01875,80.07,70.3375,152.4125,266.78000000000003,130.35,136.45,1
61.47875,72.72,66.7975,153.4525,270.88,144.16,134.53,1
72.25874999999999,77.33,58.7975,144.48250000000002,288.93,122.78,153.32999999999998,1
80.35875,82.36,78.8975,141.9325,288.66,126.17,148.88,1
77.41874999999999,76.06,79.2875,154.2725,278.8,147.8,163.85,1
57.778749999999995,72.39,80.0475,149.4525,258.9,131.62,157.32999999999998,1
23.775000000000002,30.8,22.475,99.0,242.29999999999995,87.75,100.0,1
74.86500000000001,70.8,88.66499999999999,164.26,300.28999999999996,132.96,153.52,1
70.47500000000001,69.27,72.235,145.9,297.0799999999999,150.04,160.14,1
71.555,79.78,70.38499999999999,149.0,278.25999999999993,143.64,137.18,1
73.305,79.28,83.185,152.94,286.14,135.11,164.07,1
85.245,89.76,78.825,141.4,306.05999999999995,138.8,144.78,1
58.425,90.05,62.875,140.26,306.47999999999996,138.4,146.5,1
78.455,69.25,78.705,165.66,286.71999999999997,138.17000000000002,136.38,1
82.595,81.91,74.185,154.86,281.42999999999995,122.58,141.14,1
82.075,66.94,82.975,138.11,303.67999999999995,125.15,133.57,1
78.875,89.77,65.41499999999999,152.37,293.09,129.25,134.29,1
77.125,78.56,68.235,164.29000000000002,303.34,148.27,156.1,1
68.36500000000001,72.64,81.955,132.67000000000002,279.62999999999994,132.32,154.54,1
86.145,80.12,68.505,140.84,292.89,150.18,152.86,1
62.325,64.59,56.975,136.16,304.16999999999996,133.67000000000002,144.18,1
64.775,89.92,81.475,159.68,283.40999999999997,142.4,146.21,1
69.075,75.84,79.735,136.31,302.15999999999997,125.47999999999999,159.24,1
78.355,83.66,85.67500000000001,136.92000000000002,276.54999999999995,132.0,159.31,1
64.185,96.67999999999999,70.435,143.53,283.14,128.13,141.6,1
63.455,94.33,84.055,136.63,285.91999999999996,126.91,148.67000000000002,1
24.593750000000004,30.4,26.118750000000002,95.3125,171.8,83.3125,100.0,1
65.20375,75.82,68.52875,148.0225,215.43,126.1225,143.14,1
87.73375,80.49000000000001,73.60875,138.0325,219.35000000000002,149.6525,160.47,1
90.47375,74.61,60.41875,153.3125,237.20000000000002,121.35249999999999,142.31,1
70.74375,90.92,85.79875,156.5225,212.81,134.9525,152.19,1
89.40375,88.07,92.48875000000001,136.1025,208.67000000000002,124.3825,141.95,1
66.89375,75.19,66.72875,151.23250000000002,210.43,134.3625,134.28,1
63.713750000000005,88.58,92.12875000000001,139.1625,215.56,118.02250000000001,149.74,1
64.00375,67.12,61.90875,158.9425,210.98000000000002,119.30250000000001,139.52,1
66.92375,95.83000000000001,86.10875,132.4325,220.5,128.6725,139.71,1
87.15375,83.6,78.96875,144.8425,228.0,126.0925,151.71,1
80.55375000000001,64.89,79.67875000000001,148.3125,237.61,119.3925,157.98,1
88.27375,66.15,75.32875,161.6725,219.19,130.73250000000002,166.56,1
63.713750000000005,83.43,87.35875,144.2725,222.85000000000002,137.0625,159.26,1
73.66375000000001,90.02,74.10875,143.3225,230.32000000000002,125.2225,160.92000000000002,1
80.15375,65.33,77.16875,139.98250000000002,220.12,117.27250000000001,163.19,1
74.52375,87.47,83.15875,142.3625,215.48000000000002,141.1525,156.24,1
60.66375000000001,81.75,84.68875,147.2725,205.19,126.4325,152.3,1
65.35375,72.8,91.55875,139.7925,210.52,144.8825,146.77,1
68.39375,89.37,92.01875000000001,148.48250000000002,230.16000000000003,136.8025,162.75,1
25.518749999999997,30.4,16.9125,99.25,515.8,88.75,100.0,1
89.54875,85.22999999999999,71.9425,148.47,559.8399999999999,131.41,160.72,1
61.93875,71.28,55.9525,152.09,556.49,138.4,163.85,1
66.56875,86.69,78.35249999999999,146.72,569.6099999999999,130.42000000000002,160.7,1
92.07875,69.58,51.3925,156.85,562.8299999999999,150.57999999999998,154.35,1
87.52875,74.97,82.4725,155.73,558.1999999999999,134.09,145.67000000000002,1
82.69874999999999,77.37,80.7925,160.03,579.0899999999999,149.52,154.19,1
62.43875,68.44,59.4925,151.84,563.0899999999999,140.7,163.7,1
90.87875,83.83,69.6425,142.16,566.63,143.09,163.73,1
59.72875,88.5,65.1825,161.18,580.79,130.53,164.36,1
82.84875,81.35,52.472500000000004,159.02,551.0,126.56,146.81,1
59.25875,73.1,80.9425,135.05,554.9399999999999,131.87,141.1,1
60.85875,69.63,51.3925,134.82,570.88,131.15,159.21,1
81.35875,74.28,57.1225,143.57,549.74,134.0,151.68,1
84.48875,79.28,80.5125,148.17000000000002,567.92,122.19,150.97,1
59.568749999999994,91.31,59.9925,135.16,571.5699999999999,144.65,158.98,1
88.64875,87.42,60.182500000000005,162.23,576.42,149.59,133.68,1
75.70875,84.21000000000001,79.55250000000001,158.23,557.0899999999999,129.86,135.28,1
72.62875,65.27,71.4425,160.78,560.8,130.44,156.57,1
67.56875,73.50999999999999,78.3925,147.93,581.03,129.42000000000002,142.47,1
25.781249999999996,32.0,17.88125,96.375,326.09999999999997,85.5,100.0,1
68.50125,89.74000000000001,71.42125,138.445,361.72999999999996,143.73,135.61,1
65.11125,72.0,62.30125,146.065,383.98999999999995,127.87,155.12,1
70.79124999999999,82.82,78.70125,156.965,371.85999999999996,145.5,161.39,1
65.37125,81.12,82.66125,134.745,375.84,127.19,164.07,1
61.19125,90.12,77.18125,159.175,373.46999999999997,125.22,145.09,1
79.98125,67.53,79.62125,148.695,366.09,149.18,134.64,1
70.56125,90.72999999999999,78.56125,148.875,383.46999999999997,137.68,144.69,1
89.72125,72.43,58.77125,155.155,364.30999999999995,122.68,146.01,1
64.77125,83.86,69.46125,137.325,380.76,129.45,157.19,1
68.39125,90.67,69.26125,130.835,390.43999999999994,145.86,154.37,1
89.38125,95.84,54.651250000000005,151.555,385.48999999999995,132.03,142.64,1
90.42125,73.19,82.31125,155.45499999999998,389.55999999999995,134.82999999999998,151.67000000000002,1
87.09125,65.4,65.94125,140.395,391.93999999999994,140.29,163.24,1
59.86125,85.25999999999999,53.84125,134.245,392.39,133.57999999999998,158.8,1
91.85125,73.52000000000001,72.15125,153.45499999999998,375.4,151.28,159.42000000000002,1
83.93124999999999,77.25,52.37125,159.715,368.4,151.95,153.35,1
72.41125,97.38,51.55125,157.635,376.06999999999994,145.77,157.87,1
71.14125,69.2,80.15125,162.345,376.64,141.43,165.62,1
68.95125,93.41,67.29124999999999,134.985,363.51,137.17000000000002,161.07999999999998,1
25.5375,31.0,17.825000000000003,97.75,251.70000000000005,86.75,100.0,1
63.9475,68.42,74.11500000000001,163.55,307.70000000000005,133.1,148.42000000000002,1
88.5675,78.78,56.385000000000005,144.15,298.1,130.69,161.46,1
69.67750000000001,81.14,64.86500000000001,163.87,311.19000000000005,147.67000000000002,157.27,1
87.64750000000001,71.93,71.765,162.6,313.49000000000007,132.35,152.46,1
88.5475,64.75999999999999,75.785,142.17000000000002,304.21000000000004,123.83,151.97,1
79.9175,65.65,80.86500000000001,141.44,285.06000000000006,137.52,156.05,1
75.8375,70.41,74.045,141.73,293.16,137.34,148.1,1
59.7275,94.47999999999999,63.135000000000005,161.11,307.23,130.29,165.29000000000002,1
88.3175,68.84,81.005,143.45,302.4200000000001,127.62,165.35,1
76.5675,85.12,69.58500000000001,137.57999999999998,304.6700000000001,153.29000000000002,153.78,1
89.8375,71.56,56.515,163.68,302.36,126.75,165.37,1
87.3775,96.28,52.645,135.97,315.78000000000003,148.05,142.04,1
84.1375,65.75999999999999,71.375,137.28,316.80000000000007,143.07999999999998,142.01,1
80.5375,74.18,71.125,132.14,309.37000000000006,127.39,152.1,1
60.167500000000004,82.02000000000001,72.095,153.32999999999998,308.06000000000006,134.7,145.67000000000002,1
81.4975,77.83,79.815,136.59,297.15000000000003,136.14,139.74,1
66.92750000000001,76.92,80.855,151.35,303.02000000000004,136.23,161.84,1
68.0075,84.13,82.065,133.25,313.80000000000007,142.94,151.3,1
91.3475,82.25,78.385,131.32,295.47,151.54000000000002,153.18,1
26.718750000000004,29.3,24.8,94.125,382.00000000000006,86.125,100.0,1
81.40875,80.8,63.540000000000006,153.815,427.6600000000001,130.945,146.03,1
78.03875000000001,72.52,87.3,131.135,441.19000000000005,147.965,151.98,1
76.32875,73.91,67.19,154.29500000000002,423.49000000000007,133.805,150.06,1
77.49875,92.38,65.87,150.105,424.31000000000006,152.45499999999998,156.86,1
63.55875,75.99,87.7,133.885,441.72,136.485,148.27,1
76.19875,84.26,67.29,134.225,429.44000000000005,132.185,136.05,1
65.66875,85.39,66.38,143.445,443.25000000000006,138.475,138.19,1
70.66875,73.73,71.45,150.025,426.58000000000004,125.14500000000001,137.94,1
67.88875,63.599999999999994,76.61,130.685,416.08000000000004,130.655,150.11,1
71.01875,81.44,87.27,135.465,430.9800000000001,140.855,153.64,1
67.42875000000001,65.13,71.38,144.54500000000002,425.47,151.125,147.82999999999998,1
73.08875,63.97,80.12,146.185,431.51000000000005,149.065,134.88,1
76.20875000000001,74.69,87.44,130.735,437.31000000000006,136.465,166.05,1
91.89875,95.63,91.42,144.885,420.4800000000001,150.275,137.92000000000002,1
60.28875000000001,74.76,62.040000000000006,146.515,433.57000000000005,139.79500000000002,135.07,1
61.37875,91.98,70.6,154.425,436.69000000000005,146.525,140.82999999999998,1
81.74875,86.61,75.17,134.485,422.14000000000004,147.20499999999998,159.14,1
89.56875000000001,94.45,60.19,153.79500000000002,441.64000000000004,119.91499999999999,163.51,1
81.14875,86.19,67.86,129.575,434.49000000000007,122.925,133.8,1
23.906249999999993,29.5,25.187499999999996,96.0,173.5,86.625,100.0,1
57.38624999999999,66.05,78.3575,161.39,229.32999999999998,142.275,154.69,1
58.27624999999999,72.49000000000001,73.7775,161.94,221.81,136.525,150.82,1
65.07624999999999,75.50999999999999,89.2675,137.54,234.86,124.015,155.61,1
88.19624999999999,73.45,59.8775,157.24,223.73,133.215,144.91,1
88.62625,92.52000000000001,59.5475,142.92000000000002,218.91,146.845,137.49,1
83.46625,95.54,71.6875,159.06,211.69,121.095,157.94,1
70.91624999999999,76.59,81.36749999999999,130.57,224.19,144.135,148.27,1
60.12624999999999,74.84,69.2475,130.03,213.5,127.185,150.32999999999998,1
59.22624999999999,94.34,85.5775,138.48,236.18,121.505,140.0,1
62.23624999999999,70.25,85.7475,149.12,239.44,138.335,142.11,1
62.59624999999999,82.49000000000001,88.3275,155.79,226.34,148.025,133.95,1
73.50625,92.87,63.7675,132.91,215.93,150.575,141.65,1
59.536249999999995,86.42,83.3175,156.53,223.15,129.115,149.03,1
79.50625,88.2,79.1275,159.49,223.59,141.95499999999998,138.22,1
74.33624999999999,72.74000000000001,89.1475,150.32,211.47,132.125,137.57,1
81.98624999999998,64.43,84.2975,161.57,230.45,145.905,162.52,1
88.91624999999999,67.63,60.97749999999999,157.27,217.46,151.10500000000002,136.91,1
90.40625,67.67,71.7675,144.19,215.5,140.575,145.29,1
58.676249999999996,94.86,75.0675,156.32,212.35,141.595,138.63,1
23.012500000000003,27.0,28.5,98.4375,124.30000000000001,88.5625,100.0,1
64.6825,72.59,75.97999999999999,146.9675,172.48000000000002,134.8125,142.1,1
79.4125,84.28999999999999,84.97,138.6175,180.62,130.1025,157.29,1
59.3725,81.81,72.44,141.5475,159.02,150.14249999999998,145.4,1
70.5725,90.44,92.94,159.6275,181.9,149.39249999999998,164.47,1
76.6525,83.33,65.91,139.0775,165.89000000000001,151.7625,143.05,1
81.7625,75.75,61.83,152.0875,168.78,142.6325,160.7,1
63.2025,73.11,72.15,154.9975,160.92000000000002,140.3025,149.67000000000002,1
61.972500000000004,79.72,63.51,147.7975,174.43,154.6925,162.57999999999998,1
82.1725,80.91,72.24000000000001,158.01749999999998,164.76000000000002,138.6325,139.07,1
86.83250000000001,79.05,93.55,133.0875,165.38,137.3625,164.7,1
58.6225,91.53,87.0,135.8475,181.86,130.6725,142.39,1
56.9225,90.53,67.85,164.01749999999998,172.04000000000002,142.0625,146.21,1
86.89250000000001,90.87,82.8,158.6175,171.41000000000003,134.7925,158.59,1
79.4425,80.32,80.16,136.5675,157.71,124.8625,148.74,1
59.0225,77.61,90.74000000000001,141.2975,174.61,148.6025,160.54,1
74.52250000000001,78.94,93.81,137.8675,167.08,149.0725,154.36,1
60.3725,62.67,74.39,137.60750000000002,161.24,154.8225,157.9,1
56.362500000000004,67.45,90.03999999999999,142.4775,167.55,134.1025,156.92000000000002,1
63.0825,87.2,87.42,158.8975,167.99,136.6625,163.89,1
26.6875,29.8,21.849999999999998,96.5625,574.3,88.6875,100.0,1
67.4975,82.4,70.42,131.23250000000002,613.02,151.3675,138.99,1
63.1675,68.24,61.730000000000004,147.0425,634.89,126.3475,162.34,1
72.0675,95.71,81.83,162.3425,636.9599999999999,153.3475,158.47,1
78.5675,91.37,71.27,136.4925,633.49,143.0575,155.21,1
65.2375,86.89,68.02,137.0725,625.9799999999999,136.3875,135.86,1
71.1875,92.3,68.66,147.4725,610.4499999999999,133.76749999999998,135.17000000000002,1
67.6175,67.94,87.75999999999999,135.1725,638.52,151.8675,135.67000000000002,1
74.3575,72.24,86.22999999999999,130.6125,627.76,133.6575,150.26,1
86.6175,64.85,84.07,133.0025,614.64,139.51749999999998,155.74,1
82.5575,67.37,85.82,146.9325,610.12,122.3775,146.25,1
71.0475,77.03,58.94,152.4125,623.8,138.9775,143.76,1
88.5475,78.13,55.629999999999995,138.89249999999998,628.81,129.6175,148.57999999999998,1
62.1775,66.17,72.57,162.9125,634.6899999999999,133.3275,138.72,1
72.7975,73.85,73.56,156.5125,636.12,127.8675,149.13,1
90.5275,76.2,63.120000000000005,133.0825,619.54,129.8075,152.34,1
63.1175,84.01,86.30999999999999,144.0025,637.42,127.8375,158.82999999999998,1
92.7975,90.94,86.36999999999999,152.1825,624.92,148.8675,137.53,1
66.14750000000001,85.73,66.96,142.0925,615.56,128.9675,164.53,1
76.0975,78.61,80.16,151.1125,609.37,141.5075,158.94,1
24.781249999999996,30.4,24.287499999999998,94.875,149.6,84.25,100.0,1
75.34125,77.4,72.5075,134.195,190.1,141.25,137.41,1
85.34125,79.14,79.0575,145.125,203.89999999999998,129.5,143.45,1
68.57124999999999,91.61,64.6075,133.535,198.59,127.75,134.52,1
75.90124999999999,74.09,70.7775,150.905,213.39999999999998,147.51,153.13,1
65.94125,88.67,71.9275,137.435,196.17,130.22,134.54,1
82.33125,94.38,62.9975,147.925,212.54,148.09,158.65,1
63.72125,70.11,68.3575,160.655,202.68,140.51,153.42000000000002,1
74.57124999999999,78.34,89.35749999999999,153.435,192.04,143.1,163.51,1
87.37125,78.16,89.8475,132.175,209.7,125.11,133.45,1
77.98125,66.37,74.8775,153.575,214.82999999999998,139.4,152.14,1
82.20125,85.97,66.2175,145.115,193.25,135.13,149.89,1
63.43124999999999,85.13,87.2575,138.70499999999998,186.69,131.88,166.64,1
85.53125,83.63,70.9075,149.375,203.51999999999998,119.0,135.21,1
75.08125,86.22,75.9575,136.235,191.94,136.0,142.34,1
76.27125,84.43,83.8775,128.535,214.32999999999998,143.32999999999998,149.46,1
89.68125,95.66999999999999,76.9975,143.675,184.79,149.12,140.57,1
81.59125,89.72999999999999,77.4875,146.895,190.2,131.59,157.27,1
84.62125,86.28,62.7775,148.425,192.39,150.48000000000002,138.26,1
76.21124999999999,96.69999999999999,72.33749999999999,129.935,208.28,133.1,148.82999999999998,1
